plasmid_id,not_applicable,hidden_count,total_orfs,total_orfs_factor
141047,TRUE,0,NA,Not Applicable
141045,TRUE,0,NA,Not Applicable
141048,TRUE,0,NA,Not Applicable
141051,TRUE,0,NA,Not Applicable
141049,TRUE,0,NA,Not Applicable
141050,TRUE,0,NA,Not Applicable
14324,TRUE,0,NA,Not Applicable
14182,TRUE,0,NA,Not Applicable
145881,FALSE,0,1,1
141164,TRUE,0,NA,Not Applicable
145884,FALSE,0,1,1
141052,TRUE,0,NA,Not Applicable
141191,FALSE,0,1,1
14186,TRUE,0,NA,Not Applicable
141282,FALSE,0,1,1
141148,FALSE,0,1,1
14430,FALSE,0,1,1
145848,FALSE,0,1,1
145770,FALSE,0,1,1
141091,FALSE,0,1,1
141395,FALSE,0,1,1
145811,FALSE,0,1,1
141192,FALSE,0,1,1
145814,FALSE,0,1,1
145810,FALSE,0,1,1
14181,TRUE,0,NA,Not Applicable
14203,TRUE,0,NA,Not Applicable
145885,FALSE,0,1,1
145912,FALSE,0,1,1
145892,FALSE,0,1,1
145874,FALSE,0,1,1
145910,FALSE,0,1,1
145132,FALSE,0,1,1
145923,FALSE,0,1,1
145925,FALSE,0,1,1
14106,FALSE,0,1,1
145919,FALSE,0,1,1
146001,FALSE,0,1,1
145922,FALSE,0,1,1
146119,FALSE,0,1,1
145883,FALSE,0,1,1
145924,FALSE,0,1,1
145911,FALSE,0,1,1
145913,FALSE,0,1,1
145882,FALSE,0,1,1
145920,FALSE,0,1,1
145927,FALSE,0,1,1
146061,FALSE,0,1,1
145815,FALSE,0,1,1
145928,FALSE,0,1,1
145926,FALSE,0,1,1
145999,FALSE,0,1,1
146134,FALSE,0,1,1
145921,FALSE,0,1,1
146040,FALSE,0,1,1
146353,FALSE,0,1,1
146166,FALSE,0,1,1
146049,FALSE,0,1,1
146604,FALSE,0,1,1
146542,FALSE,0,1,1
146484,FALSE,0,1,1
145988,FALSE,0,1,1
146349,FALSE,0,1,1
146315,FALSE,0,1,1
146318,FALSE,0,1,1
146143,FALSE,0,1,1
146709,FALSE,0,1,1
146041,FALSE,0,1,1
146446,FALSE,0,1,1
146547,FALSE,0,1,1
146581,FALSE,0,1,1
146776,FALSE,0,1,1
146144,FALSE,0,1,1
146583,FALSE,0,1,1
146415,FALSE,0,1,1
146890,FALSE,0,1,1
146785,FALSE,0,1,1
146692,FALSE,0,1,1
146582,FALSE,0,1,1
146654,FALSE,0,1,1
146316,FALSE,0,1,1
146825,FALSE,0,1,1
146740,FALSE,0,1,1
146784,FALSE,0,1,1
146761,FALSE,0,1,1
146681,FALSE,0,1,1
146676,FALSE,0,1,1
146843,FALSE,0,1,1
146855,FALSE,0,1,1
146766,FALSE,0,1,1
146777,FALSE,0,1,1
147103,FALSE,0,1,1
146788,FALSE,0,1,1
147092,FALSE,0,1,1
147091,FALSE,0,1,1
146775,FALSE,0,1,1
147122,FALSE,0,1,1
147235,FALSE,0,1,1
147079,FALSE,0,1,1
146884,FALSE,0,1,1
147110,FALSE,0,1,1
147022,FALSE,0,1,1
14688,FALSE,0,1,1
146882,FALSE,0,1,1
14715,FALSE,0,1,1
147250,FALSE,0,1,1
14717,FALSE,0,1,1
147262,FALSE,0,1,1
147331,FALSE,1,2,2
147394,FALSE,0,1,1
147444,FALSE,0,1,1
147376,FALSE,0,1,1
14748,FALSE,0,1,1
147455,FALSE,0,1,1
14747,FALSE,0,1,1
14746,FALSE,0,1,1
147482,FALSE,0,1,1
147501,FALSE,0,1,1
147540,FALSE,0,1,1
14760,FALSE,0,1,1
147604,FALSE,0,1,1
147628,FALSE,0,1,1
147698,FALSE,0,1,1
147732,FALSE,0,1,1
147808,FALSE,0,1,1
147662,FALSE,0,1,1
147813,FALSE,0,1,1
147650,FALSE,0,1,1
147805,FALSE,0,1,1
147845,FALSE,0,1,1
147835,FALSE,0,1,1
147860,FALSE,0,1,1
147907,FALSE,0,1,1
147892,FALSE,0,1,1
147889,FALSE,0,1,1
147893,FALSE,0,1,1
148307,FALSE,0,1,1
147903,FALSE,0,1,1
147902,FALSE,0,1,1
148201,FALSE,0,1,1
14885,FALSE,0,1,1
148309,FALSE,0,1,1
147905,FALSE,0,1,1
148046,FALSE,0,1,1
147891,FALSE,0,1,1
148384,FALSE,0,1,1
148883,FALSE,0,1,1
148313,FALSE,0,1,1
148311,FALSE,0,1,1
148136,FALSE,0,1,1
148304,FALSE,0,1,1
148575,FALSE,0,1,1
148919,FALSE,0,1,1
147908,FALSE,0,1,1
148687,FALSE,0,1,1
148312,FALSE,0,1,1
148447,FALSE,0,1,1
148920,FALSE,0,1,1
149722,FALSE,0,1,1
148918,FALSE,0,1,1
148569,FALSE,0,1,1
148804,FALSE,0,1,1
148904,FALSE,0,1,1
148577,FALSE,0,1,1
148310,FALSE,0,1,1
148903,FALSE,0,1,1
148902,FALSE,0,1,1
149696,FALSE,0,1,1
14858,FALSE,0,1,1
15199,FALSE,0,1,1
14884,FALSE,0,1,1
14998,FALSE,0,1,1
14935,FALSE,0,1,1
148799,FALSE,0,1,1
15037,FALSE,0,1,1
148884,FALSE,0,1,1
14883,FALSE,0,1,1
15238,FALSE,0,1,1
15192,FALSE,0,1,1
153187,FALSE,0,1,1
153163,FALSE,0,1,1
14996,FALSE,0,1,1
153186,FALSE,0,1,1
15233,FALSE,1,2,2
149697,FALSE,0,1,1
153203,FALSE,0,1,1
15215,FALSE,0,1,1
14901,FALSE,0,1,1
153001,FALSE,0,1,1
153197,FALSE,0,1,1
153071,FALSE,0,1,1
153185,FALSE,0,1,1
15216,FALSE,0,1,1
15226,FALSE,0,1,1
153164,FALSE,0,1,1
153010,FALSE,0,1,1
153948,FALSE,0,1,1
153205,FALSE,0,1,1
153966,FALSE,0,1,1
154223,TRUE,0,NA,Not Applicable
153191,FALSE,0,1,1
153949,FALSE,0,1,1
153206,FALSE,0,1,1
154222,TRUE,0,NA,Not Applicable
153198,FALSE,0,1,1
154067,TRUE,0,NA,Not Applicable
154224,TRUE,0,NA,Not Applicable
154195,FALSE,0,1,1
154089,FALSE,1,2,2
154088,FALSE,1,2,2
153946,FALSE,0,1,1
154004,FALSE,0,1,1
154066,TRUE,0,NA,Not Applicable
153165,FALSE,0,1,1
154227,TRUE,0,NA,Not Applicable
154230,TRUE,0,NA,Not Applicable
154231,TRUE,0,NA,Not Applicable
154225,TRUE,0,NA,Not Applicable
154221,TRUE,0,NA,Not Applicable
154233,TRUE,0,NA,Not Applicable
154226,TRUE,0,NA,Not Applicable
154234,TRUE,0,NA,Not Applicable
154228,TRUE,0,NA,Not Applicable
154237,TRUE,0,NA,Not Applicable
154239,TRUE,0,NA,Not Applicable
154232,TRUE,0,NA,Not Applicable
154235,TRUE,0,NA,Not Applicable
154229,TRUE,0,NA,Not Applicable
154236,TRUE,0,NA,Not Applicable
154242,TRUE,0,NA,Not Applicable
154241,TRUE,0,NA,Not Applicable
154238,TRUE,0,NA,Not Applicable
154240,TRUE,0,NA,Not Applicable
154244,TRUE,0,NA,Not Applicable
154373,FALSE,0,1,1
154243,TRUE,0,NA,Not Applicable
154374,FALSE,0,1,1
154245,TRUE,0,NA,Not Applicable
154265,FALSE,0,1,1
154469,FALSE,0,1,1
154399,FALSE,0,1,1
154875,FALSE,0,1,1
154939,FALSE,0,1,1
154914,FALSE,0,1,1
154970,FALSE,0,1,1
154962,FALSE,0,1,1
154971,FALSE,0,1,1
154972,FALSE,0,1,1
154973,FALSE,0,1,1
154974,FALSE,0,1,1
154976,FALSE,0,1,1
154975,FALSE,0,1,1
154977,FALSE,0,1,1
154978,FALSE,0,1,1
154990,FALSE,0,1,1
154991,FALSE,0,1,1
154988,FALSE,0,1,1
154989,FALSE,0,1,1
154992,FALSE,0,1,1
154979,FALSE,0,1,1
155007,FALSE,0,1,1
154999,FALSE,0,1,1
154996,FALSE,0,1,1
154998,FALSE,0,1,1
154995,FALSE,0,1,1
155000,FALSE,0,1,1
154993,FALSE,0,1,1
154997,FALSE,0,1,1
155001,FALSE,0,1,1
155115,FALSE,0,1,1
155004,FALSE,0,1,1
155003,FALSE,0,1,1
154994,FALSE,0,1,1
155116,FALSE,0,1,1
155035,FALSE,0,1,1
155123,FALSE,0,1,1
155032,FALSE,0,1,1
155005,FALSE,0,1,1
155185,FALSE,0,1,1
155009,FALSE,0,1,1
155122,FALSE,0,1,1
155034,FALSE,0,1,1
155012,FALSE,0,1,1
155008,FALSE,0,1,1
155013,FALSE,0,1,1
155289,FALSE,0,1,1
155186,FALSE,0,1,1
155247,FALSE,0,1,1
155184,FALSE,0,1,1
155182,FALSE,0,1,1
155037,FALSE,0,1,1
155249,FALSE,0,1,1
155128,FALSE,0,1,1
155010,FALSE,0,1,1
155189,FALSE,0,1,1
155248,FALSE,0,1,1
155265,FALSE,0,1,1
155033,FALSE,0,1,1
155291,FALSE,0,1,1
155264,FALSE,0,1,1
155188,FALSE,0,1,1
155285,FALSE,0,1,1
155311,FALSE,0,1,1
156403,TRUE,0,NA,Not Applicable
155286,FALSE,0,1,1
157753,FALSE,0,1,1
157735,FALSE,0,1,1
155187,FALSE,0,1,1
157733,FALSE,0,1,1
155309,FALSE,0,1,1
155313,FALSE,0,1,1
156417,FALSE,0,1,1
15567,FALSE,0,1,1
155290,FALSE,0,1,1
156435,FALSE,0,1,1
156414,FALSE,0,1,1
155250,FALSE,0,1,1
157746,FALSE,0,1,1
155308,FALSE,0,1,1
157756,FALSE,0,1,1
157734,FALSE,0,1,1
158068,FALSE,0,1,1
157755,FALSE,0,1,1
158123,FALSE,1,2,2
156407,FALSE,0,1,1
155312,FALSE,0,1,1
155310,FALSE,0,1,1
157950,FALSE,0,1,1
159088,FALSE,0,1,1
158432,TRUE,0,NA,Not Applicable
158091,FALSE,0,1,1
157765,FALSE,0,1,1
158221,FALSE,0,1,1
157754,FALSE,0,1,1
158069,FALSE,0,1,1
157926,FALSE,0,1,1
157952,FALSE,0,1,1
158000,FALSE,0,1,1
158749,FALSE,0,1,1
158750,FALSE,0,1,1
157949,FALSE,0,1,1
159097,TRUE,0,NA,Not Applicable
158959,FALSE,0,1,1
159096,FALSE,0,1,1
158652,FALSE,0,1,1
158699,FALSE,0,1,1
159292,FALSE,0,1,1
158222,FALSE,0,1,1
159607,FALSE,0,1,1
159291,FALSE,0,1,1
159628,FALSE,0,1,1
159436,FALSE,0,1,1
158577,FALSE,0,1,1
15949,FALSE,0,1,1
159293,FALSE,0,1,1
15925,FALSE,0,1,1
159626,FALSE,0,1,1
159627,FALSE,0,1,1
159638,FALSE,0,1,1
159754,FALSE,0,1,1
159639,FALSE,0,1,1
159668,FALSE,0,1,1
159632,FALSE,0,1,1
159654,FALSE,0,1,1
159294,FALSE,0,1,1
159666,FALSE,0,1,1
159667,FALSE,0,1,1
159781,FALSE,0,1,1
159787,FALSE,0,1,1
159792,FALSE,0,1,1
159892,FALSE,0,1,1
159890,FALSE,0,1,1
159893,FALSE,0,1,1
159928,FALSE,0,1,1
159980,FALSE,0,1,1
159981,FALSE,0,1,1
16004,FALSE,0,1,1
160458,FALSE,0,1,1
160506,FALSE,0,1,1
160130,FALSE,0,1,1
160226,FALSE,0,1,1
160544,TRUE,0,NA,Not Applicable
160543,TRUE,0,NA,Not Applicable
160545,TRUE,0,NA,Not Applicable
160140,FALSE,0,1,1
160542,TRUE,0,NA,Not Applicable
160509,FALSE,0,1,1
160546,TRUE,0,NA,Not Applicable
160547,TRUE,0,NA,Not Applicable
16071,FALSE,0,1,1
160548,TRUE,0,NA,Not Applicable
16073,FALSE,0,1,1
160992,FALSE,0,1,1
160977,FALSE,0,1,1
16072,FALSE,0,1,1
160979,FALSE,0,1,1
160980,FALSE,0,1,1
160993,FALSE,0,1,1
161791,FALSE,0,1,1
160976,FALSE,0,1,1
161795,FALSE,0,1,1
160665,TRUE,0,NA,Not Applicable
161776,FALSE,0,1,1
161904,FALSE,0,1,1
160928,FALSE,1,2,2
160743,FALSE,0,1,1
160995,FALSE,0,1,1
161917,FALSE,0,1,1
161915,FALSE,0,1,1
161989,FALSE,0,1,1
160994,FALSE,0,1,1
161918,FALSE,0,1,1
161796,FALSE,0,1,1
160978,FALSE,0,1,1
161903,FALSE,0,1,1
161797,FALSE,0,1,1
161030,FALSE,0,1,1
161998,FALSE,0,1,1
161919,FALSE,0,1,1
161985,FALSE,0,1,1
161988,FALSE,0,1,1
161986,FALSE,0,1,1
161975,TRUE,0,NA,Not Applicable
162017,FALSE,0,1,1
161920,FALSE,0,1,1
161933,TRUE,0,NA,Not Applicable
162016,FALSE,0,1,1
161783,FALSE,0,1,1
162000,FALSE,0,1,1
161999,FALSE,0,1,1
161990,FALSE,0,1,1
161991,FALSE,0,1,1
162080,FALSE,1,2,2
161987,FALSE,0,1,1
162024,FALSE,0,1,1
162018,FALSE,0,1,1
162079,FALSE,1,2,2
162032,FALSE,0,1,1
162082,FALSE,1,2,2
162001,FALSE,0,1,1
162033,FALSE,0,1,1
162095,FALSE,1,2,2
162096,FALSE,1,2,2
162020,FALSE,0,1,1
162084,FALSE,1,2,2
162023,FALSE,0,1,1
162069,FALSE,0,1,1
162087,FALSE,1,2,2
162022,FALSE,0,1,1
162086,FALSE,1,2,2
162019,FALSE,0,1,1
162085,FALSE,1,2,2
162088,FALSE,1,2,2
162092,FALSE,1,2,2
162094,FALSE,1,2,2
162081,FALSE,1,2,2
162091,FALSE,1,2,2
162093,FALSE,1,2,2
162089,FALSE,1,2,2
162083,FALSE,1,2,2
162097,FALSE,1,2,2
162489,FALSE,0,1,1
16228,FALSE,0,1,1
162098,FALSE,1,2,2
16225,FALSE,0,1,1
162490,FALSE,0,1,1
162090,FALSE,1,2,2
162492,FALSE,0,1,1
162494,FALSE,0,1,1
162491,FALSE,0,1,1
162498,FALSE,0,1,1
162495,FALSE,0,1,1
162336,FALSE,0,1,1
162337,FALSE,0,1,1
162743,FALSE,0,1,1
162497,FALSE,0,1,1
162493,FALSE,0,1,1
162518,FALSE,0,1,1
162505,FALSE,0,1,1
162335,FALSE,0,1,1
162506,FALSE,0,1,1
162564,FALSE,0,1,1
162512,FALSE,0,1,1
162515,FALSE,0,1,1
162517,FALSE,0,1,1
162499,FALSE,0,1,1
162516,FALSE,0,1,1
162513,FALSE,0,1,1
162771,FALSE,0,1,1
162568,FALSE,0,1,1
162782,TRUE,0,NA,Not Applicable
162566,FALSE,0,1,1
162738,TRUE,0,NA,Not Applicable
16275,FALSE,0,1,1
162790,FALSE,0,1,1
162918,FALSE,0,1,1
162787,FALSE,0,1,1
162893,TRUE,0,NA,Not Applicable
162880,FALSE,0,1,1
163028,FALSE,0,1,1
163032,FALSE,0,1,1
163034,FALSE,0,1,1
163036,FALSE,0,1,1
163343,FALSE,0,1,1
163350,FALSE,1,2,2
163356,FALSE,1,2,2
163361,FALSE,0,1,1
163484,FALSE,0,1,1
163486,FALSE,0,1,1
163485,FALSE,0,1,1
163523,FALSE,0,1,1
163609,FALSE,0,1,1
163524,FALSE,0,1,1
163617,FALSE,0,1,1
163618,FALSE,0,1,1
163619,FALSE,0,1,1
163620,FALSE,0,1,1
163621,FALSE,0,1,1
163702,FALSE,0,1,1
163773,FALSE,0,1,1
163705,FALSE,0,1,1
163491,FALSE,0,1,1
163623,FALSE,1,2,2
163772,FALSE,0,1,1
163774,FALSE,0,1,1
163781,FALSE,0,1,1
163770,FALSE,0,1,1
163704,FALSE,0,1,1
163771,FALSE,0,1,1
163779,FALSE,0,1,1
163780,FALSE,0,1,1
163622,FALSE,1,2,2
163776,FALSE,0,1,1
163784,FALSE,0,1,1
163782,FALSE,0,1,1
163775,FALSE,0,1,1
164225,FALSE,0,1,1
163785,FALSE,0,1,1
163777,FALSE,0,1,1
163787,FALSE,0,1,1
163778,FALSE,0,1,1
164240,FALSE,0,1,1
163783,FALSE,0,1,1
16404,FALSE,0,1,1
164229,FALSE,0,1,1
164236,FALSE,0,1,1
164092,FALSE,0,1,1
163786,FALSE,0,1,1
164237,FALSE,0,1,1
164234,FALSE,0,1,1
164228,FALSE,0,1,1
164788,FALSE,0,1,1
164238,FALSE,0,1,1
164563,FALSE,0,1,1
164241,FALSE,0,1,1
164239,FALSE,0,1,1
164235,FALSE,0,1,1
164942,FALSE,0,1,1
164242,FALSE,0,1,1
164847,FALSE,0,1,1
164945,FALSE,0,1,1
164943,FALSE,0,1,1
164231,FALSE,0,1,1
165034,FALSE,0,1,1
164524,FALSE,0,1,1
164245,FALSE,0,1,1
164944,TRUE,0,NA,Not Applicable
164851,FALSE,0,1,1
164946,FALSE,0,1,1
164941,FALSE,0,1,1
164779,FALSE,0,1,1
164940,FALSE,0,1,1
164519,FALSE,0,1,1
165113,FALSE,0,1,1
164950,FALSE,0,1,1
164777,FALSE,0,1,1
16405,FALSE,0,1,1
164925,FALSE,0,1,1
165035,FALSE,0,1,1
164965,FALSE,0,1,1
165036,FALSE,0,1,1
164949,FALSE,0,1,1
164644,FALSE,0,1,1
165114,FALSE,0,1,1
164947,FALSE,0,1,1
164249,FALSE,0,1,1
164935,FALSE,0,1,1
164248,FALSE,0,1,1
165037,FALSE,0,1,1
165115,FALSE,1,2,2
165111,FALSE,0,1,1
165112,FALSE,0,1,1
165120,FALSE,0,1,1
165119,FALSE,0,1,1
165117,FALSE,0,1,1
165108,FALSE,0,1,1
165109,FALSE,0,1,1
165116,FALSE,0,1,1
165124,FALSE,0,1,1
165130,FALSE,0,1,1
165125,FALSE,0,1,1
16543,FALSE,0,1,1
165126,FALSE,0,1,1
165122,FALSE,0,1,1
165400,FALSE,0,1,1
165123,FALSE,0,1,1
165121,FALSE,0,1,1
165140,FALSE,0,1,1
165128,FALSE,0,1,1
165129,FALSE,0,1,1
16544,FALSE,0,1,1
165127,FALSE,0,1,1
165441,FALSE,0,1,1
16545,FALSE,0,1,1
16542,FALSE,0,1,1
165456,FALSE,0,1,1
166009,FALSE,0,1,1
16610,FALSE,0,1,1
165494,FALSE,0,1,1
16529,FALSE,0,1,1
165597,FALSE,0,1,1
166113,FALSE,0,1,1
166112,FALSE,0,1,1
166115,FALSE,0,1,1
166034,FALSE,0,1,1
166114,FALSE,0,1,1
166117,FALSE,0,1,1
166116,FALSE,0,1,1
166119,FALSE,0,1,1
16612,FALSE,0,1,1
166118,FALSE,0,1,1
166120,FALSE,0,1,1
166121,FALSE,0,1,1
166137,TRUE,0,NA,Not Applicable
166122,FALSE,0,1,1
166124,FALSE,0,1,1
166123,FALSE,0,1,1
166140,TRUE,0,NA,Not Applicable
166143,TRUE,0,NA,Not Applicable
166473,FALSE,0,1,1
166125,FALSE,0,1,1
16654,FALSE,0,1,1
166476,FALSE,0,1,1
166603,FALSE,0,1,1
166475,FALSE,0,1,1
166474,FALSE,0,1,1
166605,FALSE,0,1,1
166611,FALSE,0,1,1
166998,FALSE,0,1,1
166877,FALSE,0,1,1
166608,FALSE,0,1,1
166999,FALSE,0,1,1
166950,FALSE,0,1,1
167002,FALSE,0,1,1
167203,TRUE,0,NA,Not Applicable
166694,FALSE,0,1,1
166671,TRUE,0,NA,Not Applicable
167001,FALSE,0,1,1
166951,FALSE,0,1,1
167003,FALSE,0,1,1
167019,FALSE,1,2,2
167528,FALSE,0,1,1
167000,FALSE,0,1,1
167566,FALSE,0,1,1
167683,TRUE,0,NA,Not Applicable
167540,TRUE,0,NA,Not Applicable
167563,FALSE,0,1,1
167340,FALSE,0,1,1
167339,FALSE,0,1,1
167680,TRUE,0,NA,Not Applicable
167585,FALSE,0,1,1
167972,TRUE,0,NA,Not Applicable
167188,FALSE,0,1,1
167969,TRUE,0,NA,Not Applicable
167678,TRUE,0,NA,Not Applicable
167543,FALSE,0,1,1
167688,TRUE,0,NA,Not Applicable
167590,FALSE,0,1,1
167542,FALSE,0,1,1
168241,FALSE,0,1,1
167682,TRUE,0,NA,Not Applicable
168252,FALSE,0,1,1
167685,TRUE,0,NA,Not Applicable
168283,FALSE,0,1,1
168253,FALSE,0,1,1
167693,TRUE,0,NA,Not Applicable
167936,FALSE,0,1,1
167940,FALSE,0,1,1
168251,FALSE,0,1,1
168305,FALSE,0,1,1
168501,FALSE,0,1,1
168239,FALSE,0,1,1
167694,TRUE,0,NA,Not Applicable
168107,FALSE,0,1,1
167987,FALSE,0,1,1
168106,FALSE,0,1,1
168250,FALSE,0,1,1
168280,FALSE,0,1,1
168771,FALSE,0,1,1
168294,FALSE,0,1,1
168803,FALSE,0,1,1
168460,FALSE,0,1,1
168275,FALSE,0,1,1
168998,TRUE,0,NA,Not Applicable
169046,FALSE,0,1,1
168772,TRUE,0,NA,Not Applicable
168053,FALSE,0,1,1
168240,FALSE,0,1,1
168254,FALSE,0,1,1
168507,FALSE,0,1,1
169044,FALSE,0,1,1
168109,FALSE,0,1,1
168805,FALSE,0,1,1
169038,FALSE,0,1,1
168505,FALSE,0,1,1
168506,FALSE,0,1,1
169276,FALSE,0,1,1
169003,FALSE,0,1,1
168504,FALSE,0,1,1
168804,FALSE,0,1,1
169278,FALSE,0,1,1
168271,FALSE,0,1,1
169142,FALSE,0,1,1
169296,FALSE,0,1,1
169297,FALSE,0,1,1
169096,FALSE,0,1,1
168997,FALSE,0,1,1
169299,FALSE,0,1,1
169445,FALSE,0,1,1
169300,FALSE,0,1,1
169306,FALSE,0,1,1
169367,FALSE,0,1,1
169305,FALSE,0,1,1
169280,FALSE,0,1,1
169298,FALSE,0,1,1
169731,FALSE,0,1,1
169308,FALSE,0,1,1
169304,FALSE,0,1,1
169309,FALSE,0,1,1
169732,FALSE,0,1,1
169739,FALSE,0,1,1
169313,FALSE,0,1,1
169734,FALSE,0,1,1
169738,FALSE,0,1,1
169745,FALSE,0,1,1
169746,FALSE,0,1,1
169735,FALSE,0,1,1
169451,FALSE,0,1,1
169733,FALSE,0,1,1
169742,FALSE,1,2,2
169740,FALSE,1,2,2
169744,FALSE,0,1,1
169747,FALSE,0,1,1
169741,FALSE,1,2,2
169748,FALSE,0,1,1
169921,FALSE,0,1,1
169938,FALSE,0,1,1
170041,FALSE,0,1,1
170105,FALSE,0,1,1
170117,FALSE,0,1,1
170118,FALSE,0,1,1
170140,FALSE,0,1,1
170164,FALSE,0,1,1
170155,FALSE,0,1,1
170121,FALSE,0,1,1
170138,FALSE,0,1,1
170159,FALSE,0,1,1
170120,FALSE,0,1,1
170176,FALSE,0,1,1
170167,FALSE,0,1,1
170165,FALSE,0,1,1
170181,TRUE,0,NA,Not Applicable
170166,FALSE,0,1,1
170323,FALSE,0,1,1
170210,FALSE,0,1,1
170368,FALSE,0,1,1
170525,FALSE,0,1,1
170356,FALSE,0,1,1
170453,FALSE,0,1,1
170361,FALSE,0,1,1
170457,FALSE,0,1,1
170326,FALSE,0,1,1
170446,FALSE,0,1,1
170362,FALSE,0,1,1
170544,FALSE,0,1,1
170454,FALSE,0,1,1
170547,FALSE,0,1,1
170455,FALSE,0,1,1
170823,FALSE,0,1,1
170546,FALSE,0,1,1
170459,FALSE,0,1,1
170824,FALSE,0,1,1
170548,FALSE,0,1,1
170825,FALSE,0,1,1
170828,FALSE,0,1,1
170822,FALSE,0,1,1
170821,FALSE,0,1,1
170820,FALSE,0,1,1
170458,FALSE,0,1,1
170545,FALSE,0,1,1
170829,FALSE,0,1,1
170551,FALSE,0,1,1
170746,FALSE,0,1,1
170523,FALSE,0,1,1
170827,FALSE,0,1,1
170826,FALSE,0,1,1
17114,FALSE,0,1,1
170842,TRUE,0,NA,Not Applicable
171007,FALSE,0,1,1
171315,TRUE,0,NA,Not Applicable
170833,TRUE,0,NA,Not Applicable
171001,FALSE,0,1,1
171003,FALSE,0,1,1
170843,TRUE,0,NA,Not Applicable
170999,FALSE,0,1,1
170976,TRUE,0,NA,Not Applicable
170844,TRUE,0,NA,Not Applicable
171010,FALSE,0,1,1
170830,FALSE,0,1,1
170841,TRUE,0,NA,Not Applicable
171000,FALSE,0,1,1
171009,FALSE,0,1,1
170840,TRUE,0,NA,Not Applicable
171648,TRUE,0,NA,Not Applicable
171597,FALSE,0,1,1
171654,TRUE,0,NA,Not Applicable
171653,TRUE,0,NA,Not Applicable
171002,FALSE,0,1,1
171006,FALSE,0,1,1
171005,FALSE,0,1,1
171008,FALSE,0,1,1
171004,FALSE,0,1,1
171663,TRUE,0,NA,Not Applicable
171341,TRUE,0,NA,Not Applicable
171213,FALSE,0,1,1
171123,FALSE,0,1,1
170998,FALSE,0,1,1
171656,TRUE,0,NA,Not Applicable
171317,TRUE,0,NA,Not Applicable
171650,TRUE,0,NA,Not Applicable
171657,TRUE,0,NA,Not Applicable
171662,TRUE,0,NA,Not Applicable
171655,TRUE,0,NA,Not Applicable
171936,FALSE,0,1,1
171658,TRUE,0,NA,Not Applicable
171585,FALSE,0,1,1
171316,TRUE,0,NA,Not Applicable
171383,FALSE,0,1,1
171941,FALSE,0,1,1
171795,FALSE,0,1,1
172101,FALSE,0,1,1
171850,FALSE,0,1,1
171797,FALSE,0,1,1
171660,TRUE,0,NA,Not Applicable
172310,FALSE,0,1,1
171944,FALSE,0,1,1
172119,FALSE,0,1,1
171946,FALSE,0,1,1
172334,FALSE,0,1,1
172108,FALSE,0,1,1
172312,FALSE,0,1,1
172100,FALSE,0,1,1
172203,FALSE,0,1,1
172326,FALSE,0,1,1
172327,FALSE,0,1,1
172207,FALSE,0,1,1
172336,FALSE,0,1,1
172311,FALSE,0,1,1
172204,FALSE,0,1,1
172206,FALSE,0,1,1
172373,FALSE,0,1,1
172371,FALSE,0,1,1
172330,FALSE,0,1,1
172352,FALSE,0,1,1
172328,FALSE,0,1,1
172372,FALSE,0,1,1
17234,FALSE,0,1,1
172335,FALSE,0,1,1
172382,FALSE,0,1,1
172386,FALSE,0,1,1
172379,FALSE,0,1,1
172380,FALSE,0,1,1
172459,FALSE,0,1,1
172442,FALSE,0,1,1
172460,FALSE,0,1,1
172461,FALSE,0,1,1
172528,FALSE,0,1,1
172529,FALSE,0,1,1
172530,FALSE,0,1,1
172585,FALSE,0,1,1
172584,FALSE,0,1,1
172534,FALSE,0,1,1
172586,FALSE,0,1,1
172597,FALSE,0,1,1
172596,FALSE,0,1,1
172598,FALSE,0,1,1
172669,FALSE,0,1,1
172599,FALSE,0,1,1
173154,FALSE,0,1,1
172600,FALSE,0,1,1
172668,FALSE,0,1,1
173193,TRUE,0,NA,Not Applicable
172670,FALSE,0,1,1
173181,TRUE,0,NA,Not Applicable
173161,FALSE,0,1,1
173667,FALSE,0,1,1
173505,FALSE,0,1,1
173160,FALSE,0,1,1
173480,FALSE,0,1,1
174037,FALSE,0,1,1
174169,FALSE,0,1,1
1736,FALSE,0,1,1
173478,FALSE,0,1,1
174176,FALSE,0,1,1
174005,FALSE,0,1,1
174172,FALSE,0,1,1
174175,FALSE,0,1,1
174111,FALSE,0,1,1
174109,FALSE,0,1,1
174171,FALSE,0,1,1
174189,FALSE,0,1,1
174006,FALSE,0,1,1
174168,FALSE,0,1,1
174174,FALSE,0,1,1
174173,FALSE,0,1,1
174190,FALSE,0,1,1
174194,FALSE,1,2,2
174307,FALSE,0,1,1
174348,TRUE,0,NA,Not Applicable
174352,TRUE,0,NA,Not Applicable
174191,FALSE,0,1,1
174170,FALSE,0,1,1
174445,TRUE,0,NA,Not Applicable
174186,FALSE,0,1,1
174327,FALSE,0,1,1
174335,FALSE,0,1,1
174399,FALSE,0,1,1
17444,FALSE,0,1,1
174328,FALSE,0,1,1
174442,TRUE,0,NA,Not Applicable
174446,TRUE,0,NA,Not Applicable
174398,FALSE,0,1,1
174531,FALSE,0,1,1
174397,FALSE,0,1,1
174444,TRUE,0,NA,Not Applicable
174451,FALSE,0,1,1
17447,FALSE,0,1,1
174534,FALSE,0,1,1
174477,FALSE,0,1,1
174537,TRUE,0,NA,Not Applicable
174457,FALSE,0,1,1
